cod_ine,municipio,provincia,pob,pob_previa,var
43163,El Vendrell,Tarragona,38865,38865,38.865
43164,Vespella de Gaià,Tarragona,459,459,0.459
43165,Vilabella,Tarragona,708,708,0.708
43175,Vilalba dels Arcs,Tarragona,636,636,0.636
43166,Vilallonga del Camp,Tarragona,2387,2387,2.387
43168,Vilanova de Prades,Tarragona,109,109,0.109
43167,Vilanova d'Escornalbou,Tarragona,582,582,0.582
43169,Vilaplana,Tarragona,548,548,0.548
43170,Vila-rodona,Tarragona,1292,1292,1.292
43171,Vila-seca,Tarragona,22781,22781,22.781
43172,Vilaverd,Tarragona,444,444,0.444
43173,La Vilella Alta,Tarragona,134,134,0.134
43174,La Vilella Baixa,Tarragona,211,211,0.211
43176,Vimbodí i Poblet,Tarragona,885,885,0.885
43177,Vinebre,Tarragona,429,429,0.429
43178,Vinyols i els Arcs,Tarragona,2204,2204,2.204
43052,Xerta,Tarragona,1155,1155,1.155
44001,Ababuj,Teruel,78,78,0.078
44002,Abejuela,Teruel,56,56,0.056
44003,Aguatón,Teruel,17,17,0.017
44004,Aguaviva,Teruel,546,546,0.546
44005,Aguilar del Alfambra,Teruel,76,76,0.076
44006,Alacón,Teruel,234,234,0.234
44007,Alba,Teruel,182,182,0.182
44008,Albalate del Arzobispo,Teruel,1980,1980,1.98
44009,Albarracín,Teruel,990,990,0.99
44010,Albentosa,Teruel,290,290,0.29
44011,Alcaine,Teruel,46,46,0.046
44012,Alcalá de la Selva,Teruel,351,351,0.351
44013,Alcañiz,Teruel,16006,16006,16.006
44014,Alcorisa,Teruel,3292,3292,3.292
44016,Alfambra,Teruel,482,482,0.482
44017,Aliaga,Teruel,337,337,0.337
44021,Allepuz,Teruel,128,128,0.128
44022,Alloza,Teruel,576,576,0.576
44023,Allueva,Teruel,22,22,0.022
44018,Almohaja,Teruel,14,14,0.014
44019,Alobras,Teruel,66,66,0.066
44020,Alpeñés,Teruel,20,20,0.02
44024,Anadón,Teruel,32,32,0.032
44025,Andorra,Teruel,7335,7335,7.335
44026,Arcos de las Salinas,Teruel,112,112,0.112
44027,Arens de Lledó,Teruel,217,217,0.217
44028,Argente,Teruel,199,199,0.199
44029,Ariño,Teruel,686,686,0.686
44031,Azaila,Teruel,99,99,0.099
44032,Bádenas,Teruel,18,18,0.018
44033,Báguena,Teruel,283,283,0.283
44034,Bañón,Teruel,149,149,0.149
44035,Barrachina,Teruel,113,113,0.113
44036,Bea,Teruel,31,31,0.031
44037,Beceite,Teruel,543,543,0.543
44039,Bello,Teruel,223,223,0.223
44038,Belmonte de San José,Teruel,123,123,0.123
44040,Berge,Teruel,234,234,0.234
44041,Bezas,Teruel,63,63,0.063
44042,Blancas,Teruel,124,124,0.124
44043,Blesa,Teruel,86,86,0.086
44044,Bordón,Teruel,116,116,0.116
44045,Bronchales,Teruel,432,432,0.432
44046,Bueña,Teruel,52,52,0.052
44047,Burbáguena,Teruel,207,207,0.207
44048,Cabra de Mora,Teruel,68,68,0.068
44049,Calaceite,Teruel,981,981,0.981
44050,Calamocha,Teruel,4457,4457,4.457
44051,Calanda,Teruel,3743,3743,3.743
44052,Calomarde,Teruel,77,77,0.077
44053,Camañas,Teruel,139,139,0.139
44054,Camarena de la Sierra,Teruel,115,115,0.115
44055,Camarillas,Teruel,82,82,0.082
44056,Caminreal,Teruel,627,627,0.627
44059,Cantavieja,Teruel,734,734,0.734
44060,Cañada de Benatanduz,Teruel,34,34,0.034
44061,La Cañada de Verich,Teruel,100,100,0.1
44062,Cañada Vellida,Teruel,37,37,0.037
44063,Cañizar del Olivar,Teruel,104,104,0.104
44064,Cascante del Río,Teruel,70,70,0.07
44065,Castejón de Tornos,Teruel,51,51,0.051
44066,Castel de Cabra,Teruel,95,95,0.095
44070,El Castellar,Teruel,56,56,0.056
44071,Castellote,Teruel,684,684,0.684
44067,Castelnou,Teruel,121,121,0.121
44068,Castelserás,Teruel,788,788,0.788
44074,Cedrillas,Teruel,609,609,0.609
44075,Celadas,Teruel,373,373,0.373
44076,Cella,Teruel,2573,2573,2.573
44077,La Cerollera,Teruel,83,83,0.083
44080,La Codoñera,Teruel,315,315,0.315
44082,Corbalán,Teruel,108,108,0.108
44084,Cortes de Aragón,Teruel,63,63,0.063
44085,Cosa,Teruel,55,55,0.055
44086,Cretas,Teruel,554,554,0.554
44087,Crivillén,Teruel,87,87,0.087
44088,La Cuba,Teruel,42,42,0.042
44089,Cubla,Teruel,52,52,0.052
44090,Cucalón,Teruel,82,82,0.082
44092,El Cuervo,Teruel,75,75,0.075
44093,Cuevas de Almudén,Teruel,118,118,0.118
44094,Cuevas Labradas,Teruel,137,137,0.137
44096,Ejulve,Teruel,177,177,0.177
44097,Escorihuela,Teruel,141,141,0.141
44099,Escucha,Teruel,783,783,0.783
44100,Estercuel,Teruel,207,207,0.207
44101,Ferreruela de Huerva,Teruel,75,75,0.075
44102,Fonfría,Teruel,29,29,0.029
44103,Formiche Alto,Teruel,155,155,0.155
44105,Fórnoles,Teruel,81,81,0.081
44106,Fortanete,Teruel,197,197,0.197
44107,Foz-Calanda,Teruel,262,262,0.262
44108,La Fresneda,Teruel,457,457,0.457
44109,Frías de Albarracín,Teruel,103,103,0.103
44110,Fuenferrada,Teruel,40,40,0.04
44111,Fuentes Calientes,Teruel,93,93,0.093
44112,Fuentes Claras,Teruel,433,433,0.433
44113,Fuentes de Rubielos,Teruel,149,149,0.149
44114,Fuentespalda,Teruel,293,293,0.293
44115,Galve,Teruel,164,164,0.164
44116,Gargallo,Teruel,98,98,0.098
44117,Gea de Albarracín,Teruel,378,378,0.378
44118,La Ginebrosa,Teruel,202,202,0.202
44119,Griegos,Teruel,137,137,0.137
44120,Guadalaviar,Teruel,253,253,0.253
44121,Gúdar,Teruel,74,74,0.074
44122,Híjar,Teruel,1756,1756,1.756
44123,Hinojosa de Jarque,Teruel,110,110,0.11
44124,La Hoz de la Vieja,Teruel,91,91,0.091
44125,Huesa del Común,Teruel,73,73,0.073
44126,La Iglesuela del Cid,Teruel,407,407,0.407
44127,Jabaloyas,Teruel,61,61,0.061
44128,Jarque de la Val,Teruel,60,60,0.06
44129,Jatiel,Teruel,44,44,0.044
44130,Jorcas,Teruel,34,34,0.034
44131,Josa,Teruel,36,36,0.036
44132,Lagueruela,Teruel,65,65,0.065
44133,Lanzuela,Teruel,24,24,0.024
44135,Libros,Teruel,100,100,0.1
44136,Lidón,Teruel,55,55,0.055
44137,Linares de Mora,Teruel,223,223,0.223
44141,Lledó,Teruel,171,171,0.171
44138,Loscos,Teruel,122,122,0.122
44142,Maicas,Teruel,31,31,0.031
44143,Manzanera,Teruel,528,528,0.528
44144,Martín del Río,Teruel,374,374,0.374
44145,Mas de las Matas,Teruel,1270,1270,1.27
44146,La Mata de los Olmos,Teruel,255,255,0.255
44147,Mazaleón,Teruel,502,502,0.502
44148,Mezquita de Jarque,Teruel,87,87,0.087
44149,Mirambel,Teruel,110,110,0.11
44150,Miravete de la Sierra,Teruel,37,37,0.037
44151,Molinos,Teruel,236,236,0.236
44152,Monforte de Moyuela,Teruel,71,71,0.071
44153,Monreal del Campo,Teruel,2517,2517,2.517
44154,Monroyo,Teruel,318,318,0.318
44155,Montalbán,Teruel,1238,1238,1.238
44156,Monteagudo del Castillo,Teruel,51,51,0.051
44157,Monterde de Albarracín,Teruel,57,57,0.057
44158,Mora de Rubielos,Teruel,1540,1540,1.54
44159,Moscardón,Teruel,53,53,0.053
44160,Mosqueruela,Teruel,529,529,0.529
44161,Muniesa,Teruel,573,573,0.573
44163,Noguera de Albarracín,Teruel,143,143,0.143
44164,Nogueras,Teruel,28,28,0.028
44165,Nogueruelas,Teruel,210,210,0.21
44167,Obón,Teruel,32,32,0.032
44168,Odón,Teruel,217,217,0.217
44169,Ojos Negros,Teruel,328,328,0.328
44171,Olba,Teruel,265,265,0.265
44172,Oliete,Teruel,341,341,0.341
44173,Los Olmos,Teruel,118,118,0.118
44174,Orihuela del Tremedal,Teruel,455,455,0.455
44175,Orrios,Teruel,131,131,0.131
44176,Palomar de Arroyos,Teruel,165,165,0.165
44177,Pancrudo,Teruel,119,119,0.119
44178,Las Parras de Castellote,Teruel,55,55,0.055
44179,Peñarroya de Tastavins,Teruel,450,450,0.45
44180,Peracense,Teruel,84,84,0.084
44181,Peralejos,Teruel,85,85,0.085
44182,Perales del Alfambra,Teruel,250,250,0.25
44183,Pitarque,Teruel,68,68,0.068
44184,Plou,Teruel,49,49,0.049
44185,El Pobo,Teruel,112,112,0.112
44187,La Portellada,Teruel,231,231,0.231
44189,Pozondón,Teruel,47,47,0.047
44190,Pozuel del Campo,Teruel,59,59,0.059
44191,La Puebla de Híjar,Teruel,912,912,0.912
44192,La Puebla de Valverde,Teruel,443,443,0.443
44193,Puertomingalvo,Teruel,121,121,0.121
44194,Ráfales,Teruel,144,144,0.144
44195,Rillo,Teruel,92,92,0.092
44196,Riodeva,Teruel,127,127,0.127
44197,Ródenas,Teruel,61,61,0.061
44198,Royuela,Teruel,212,212,0.212
44199,Rubiales,Teruel,42,42,0.042
44200,Rubielos de la Cérida,Teruel,37,37,0.037
44201,Rubielos de Mora,Teruel,632,632,0.632
44203,Salcedillo,Teruel,11,11,0.011
44204,Saldón,Teruel,25,25,0.025
44205,Samper de Calanda,Teruel,732,732,0.732
44206,San Agustín,Teruel,137,137,0.137
44207,San Martín del Río,Teruel,133,133,0.133
44208,Santa Cruz de Nogueras,Teruel,30,30,0.03
44209,Santa Eulalia,Teruel,1066,1066,1.066
44210,Sarrión,Teruel,1189,1189,1.189
44211,Segura de los Baños,Teruel,38,38,0.038
44212,Seno,Teruel,44,44,0.044
44213,Singra,Teruel,80,80,0.08
44215,Terriente,Teruel,181,181,0.181
44216,Teruel,Teruel,35898,35898,35.898
44217,Toril y Masegoso,Teruel,36,36,0.036
44218,Tormón,Teruel,25,25,0.025
44219,Tornos,Teruel,201,201,0.201
44220,Torralba de los Sisones,Teruel,161,161,0.161
44223,Torre de Arcas,Teruel,93,93,0.093
44224,Torre de las Arcas,Teruel,25,25,0.025
44225,Torre del Compte,Teruel,120,120,0.12
44227,Torre los Negros,Teruel,82,82,0.082
44221,Torrecilla de Alcañiz,Teruel,448,448,0.448
44222,Torrecilla del Rebollar,Teruel,122,122,0.122
44226,Torrelacárcel,Teruel,142,142,0.142
44228,Torremocha de Jiloca,Teruel,107,107,0.107
44229,Torres de Albarracín,Teruel,170,170,0.17
44230,Torrevelilla,Teruel,175,175,0.175
44231,Torrijas,Teruel,37,37,0.037
44232,Torrijo del Campo,Teruel,469,469,0.469
44234,Tramacastiel,Teruel,67,67,0.067
44235,Tramacastilla,Teruel,104,104,0.104
44236,Tronchón,Teruel,65,65,0.065
44237,Urrea de Gaén,Teruel,434,434,0.434
44238,Utrillas,Teruel,2996,2996,2.996
44239,Valacloche,Teruel,24,24,0.024
44240,Valbona,Teruel,184,184,0.184
44241,Valdealgorfa,Teruel,589,589,0.589
44243,Valdecuenca,Teruel,29,29,0.029
44244,Valdelinares,Teruel,83,83,0.083
44245,Valdeltormo,Teruel,292,292,0.292
44246,Valderrobres,Teruel,2441,2441,2.441
44247,Valjunquera,Teruel,340,340,0.34
44249,El Vallecillo,Teruel,39,39,0.039
44250,Veguillas de la Sierra,Teruel,21,21,0.021
44251,Villafranca del Campo,Teruel,300,300,0.3
44252,Villahermosa del Campo,Teruel,88,88,0.088
44256,Villanueva del Rebollar de la Sierra,Teruel,42,42,0.042
44257,Villar del Cobo,Teruel,163,163,0.163
44258,Villar del Salz,Teruel,67,67,0.067
44260,Villarluengo,Teruel,169,169,0.169
44261,Villarquemado,Teruel,845,845,0.845
44262,Villarroya de los Pinares,Teruel,175,175,0.175
44263,Villastar,Teruel,546,546,0.546
44264,Villel,Teruel,327,327,0.327
44265,Vinaceite,Teruel,215,215,0.215
44266,Visiedo,Teruel,121,121,0.121
44267,Vivel del Río Martín,Teruel,75,75,0.075
44268,La Zoma,Teruel,31,31,0.031
45001,Ajofrín,Toledo,2264,2264,2.264
45002,Alameda de la Sagra,Toledo,3768,3768,3.768
45003,Albarreal de Tajo,Toledo,709,709,0.709
45004,Alcabón,Toledo,680,680,0.68
45005,Alcañizo,Toledo,277,277,0.277
45006,Alcaudete de la Jara,Toledo,1649,1649,1.649
45007,Alcolea de Tajo,Toledo,837,837,0.837
45008,Aldea en Cabo,Toledo,181,181,0.181
45009,Aldeanueva de Barbarroya,Toledo,496,496,0.496
45010,Aldeanueva de San Bartolomé,Toledo,412,412,0.412
45011,Almendral de la Cañada,Toledo,325,325,0.325
45012,Almonacid de Toledo,Toledo,841,841,0.841
45013,Almorox,Toledo,2331,2331,2.331
45014,Añover de Tajo,Toledo,5154,5154,5.154
45015,Arcicóllar,Toledo,960,960,0.96
45016,Argés,Toledo,6627,6627,6.627
45017,Azután,Toledo,303,303,0.303
45018,Barcience,Toledo,957,957,0.957
45019,Bargas,Toledo,10638,10638,10.638
45020,Belvís de la Jara,Toledo,1542,1542,1.542
45021,Borox,Toledo,3999,3999,3.999
45022,Buenaventura,Toledo,420,420,0.42
45023,Burguillos de Toledo,Toledo,3390,3390,3.39
45024,Burujón,Toledo,1315,1315,1.315
45025,Cabañas de la Sagra,Toledo,1944,1944,1.944
45026,Cabañas de Yepes,Toledo,301,301,0.301
45027,Cabezamesada,Toledo,346,346,0.346
45028,Calera y Chozas,Toledo,4656,4656,4.656
45029,Caleruela,Toledo,215,215,0.215
45030,Calzada de Oropesa,Toledo,515,515,0.515
45031,Camarena,Toledo,4251,4251,4.251
45032,Camarenilla,Toledo,588,588,0.588
45033,El Campillo de la Jara,Toledo,350,350,0.35
45034,Camuñas,Toledo,1726,1726,1.726
45035,Cardiel de los Montes,Toledo,384,384,0.384
45036,Carmena,Toledo,792,792,0.792
45037,El Carpio de Tajo,Toledo,1813,1813,1.813
45038,Carranque,Toledo,5075,5075,5.075
45039,Carriches,Toledo,280,280,0.28
45040,El Casar de Escalona,Toledo,1805,1805,1.805
45041,Casarrubios del Monte,Toledo,6162,6162,6.162
45042,Casasbuenas,Toledo,182,182,0.182
45043,Castillo de Bayuela,Toledo,916,916,0.916
45045,Cazalegas,Toledo,1877,1877,1.877
45046,Cebolla,Toledo,3212,3212,3.212
45047,Cedillo del Condado,Toledo,4105,4105,4.105
45048,Los Cerralbos,Toledo,421,421,0.421
45049,Cervera de los Montes,Toledo,506,506,0.506
45056,Chozas de Canales,Toledo,4330,4330,4.33
45057,Chueca,Toledo,254,254,0.254
45050,Ciruelos,Toledo,632,632,0.632
45051,Cobeja,Toledo,2415,2415,2.415
45052,Cobisa,Toledo,4356,4356,4.356
45053,Consuegra,Toledo,9958,9958,9.958
45054,Corral de Almaguer,Toledo,5221,5221,5.221
45055,Cuerva,Toledo,1297,1297,1.297
45058,Domingo Pérez,Toledo,328,328,0.328
45059,Dosbarrios,Toledo,2264,2264,2.264
45060,Erustes,Toledo,191,191,0.191
45061,Escalona,Toledo,3438,3438,3.438
45062,Escalonilla,Toledo,1394,1394,1.394
45063,Espinoso del Rey,Toledo,437,437,0.437
45064,Esquivias,Toledo,5762,5762,5.762
45065,La Estrella,Toledo,207,207,0.207
45066,Fuensalida,Toledo,11763,11763,11.763
45067,Gálvez,Toledo,3010,3010,3.01
45068,Garciotum,Toledo,206,206,0.206
45069,Gerindote,Toledo,2408,2408,2.408
45070,Guadamur,Toledo,1800,1800,1.8
45071,La Guardia,Toledo,2229,2229,2.229
45072,Las Herencias,Toledo,739,739,0.739
45073,Herreruela de Oropesa,Toledo,318,318,0.318
45074,Hinojosa de San Vicente,Toledo,408,408,0.408
45075,Hontanar,Toledo,135,135,0.135
45076,Hormigos,Toledo,810,810,0.81
45077,Huecas,Toledo,774,774,0.774
45078,Huerta de Valdecarábanos,Toledo,1685,1685,1.685
45079,La Iglesuela del Tiétar,Toledo,458,458,0.458
45080,Illán de Vacas,Toledo,3,3,0.003
45081,Illescas,Toledo,30226,30226,30.226
45082,Lagartera,Toledo,1329,1329,1.329
45083,Layos,Toledo,818,818,0.818
45084,Lillo,Toledo,2590,2590,2.59
45085,Lominchar,Toledo,2501,2501,2.501
45086,Lucillos,Toledo,595,595,0.595
45087,Madridejos,Toledo,10206,10206,10.206
45088,Magán,Toledo,3886,3886,3.886
45089,Malpica de Tajo,Toledo,1720,1720,1.72
45090,Manzaneque,Toledo,405,405,0.405
45091,Maqueda,Toledo,448,448,0.448
45092,Marjaliza,Toledo,268,268,0.268
45093,Marrupe,Toledo,154,154,0.154
45094,Mascaraque,Toledo,414,414,0.414
45095,La Mata,Toledo,827,827,0.827
45096,Mazarambroz,Toledo,1257,1257,1.257
45097,Mejorada,Toledo,1309,1309,1.309
45098,Menasalbas,Toledo,2539,2539,2.539
45099,Méntrida,Toledo,5693,5693,5.693
45100,Mesegar de Tajo,Toledo,203,203,0.203
45101,Miguel Esteban,Toledo,4799,4799,4.799
45102,Mocejón,Toledo,5014,5014,5.014
45103,Mohedas de la Jara,Toledo,402,402,0.402
45104,Montearagón,Toledo,523,523,0.523
45105,Montesclaros,Toledo,384,384,0.384
45106,Mora,Toledo,9843,9843,9.843
45107,Nambroca,Toledo,5006,5006,5.006
45108,La Nava de Ricomalillo,Toledo,503,503,0.503
45109,Navahermosa,Toledo,3612,3612,3.612
45110,Navalcán,Toledo,1931,1931,1.931
45111,Navalmoralejo,Toledo,57,57,0.057
45112,Los Navalmorales,Toledo,2230,2230,2.23
45113,Los Navalucillos,Toledo,2010,2010,2.01
45114,Navamorcuende,Toledo,614,614,0.614
45115,Noblejas,Toledo,3726,3726,3.726
45116,Noez,Toledo,890,890,0.89
45117,Nombela,Toledo,880,880,0.88
45118,Novés,Toledo,3209,3209,3.209
45119,Numancia de la Sagra,Toledo,5195,5195,5.195
45120,Nuño Gómez,Toledo,136,136,0.136
45121,Ocaña,Toledo,13045,13045,13.045
45122,Olías del Rey,Toledo,8215,8215,8.215
45123,Ontígola,Toledo,4778,4778,4.778
45124,Orgaz,Toledo,2627,2627,2.627
45125,Oropesa,Toledo,2627,2627,2.627
45126,Otero,Toledo,310,310,0.31
45127,Palomeque,Toledo,1090,1090,1.09
45128,Pantoja,Toledo,3423,3423,3.423
45129,Paredes de Escalona,Toledo,109,109,0.109
45130,Parrillas,Toledo,327,327,0.327
45131,Pelahustán,Toledo,344,344,0.344
45132,Pepino,Toledo,3070,3070,3.07
45133,Polán,Toledo,3900,3900,3.9
45134,Portillo de Toledo,Toledo,2216,2216,2.216
45135,La Puebla de Almoradiel,Toledo,5108,5108,5.108
45136,La Puebla de Montalbán,Toledo,7852,7852,7.852
45137,La Pueblanueva,Toledo,2172,2172,2.172
45138,El Puente del Arzobispo,Toledo,1178,1178,1.178
45139,Puerto de San Vicente,Toledo,141,141,0.141
45140,Pulgar,Toledo,1488,1488,1.488
45141,Quero,Toledo,1013,1013,1.013
45142,Quintanar de la Orden,Toledo,11087,11087,11.087
45143,Quismondo,Toledo,1648,1648,1.648
45144,El Real de San Vicente,Toledo,950,950,0.95
45145,Recas,Toledo,4565,4565,4.565
45146,Retamoso de la Jara,Toledo,93,93,0.093
45147,Rielves,Toledo,779,779,0.779
45148,Robledo del Mazo,Toledo,259,259,0.259
45149,El Romeral,Toledo,564,564,0.564
45150,San Bartolomé de las Abiertas,Toledo,447,447,0.447
45151,San Martín de Montalbán,Toledo,721,721,0.721
45152,San Martín de Pusa,Toledo,611,611,0.611
45153,San Pablo de los Montes,Toledo,1744,1744,1.744
45154,San Román de los Montes,Toledo,1974,1974,1.974
45155,Santa Ana de Pusa,Toledo,347,347,0.347
45156,Santa Cruz de la Zarza,Toledo,4141,4141,4.141
45157,Santa Cruz del Retamar,Toledo,3560,3560,3.56
45158,Santa Olalla,Toledo,3406,3406,3.406
45901,Santo Domingo-Caudilla,Toledo,1096,1096,1.096
45159,Sartajada,Toledo,98,98,0.098
45160,Segurilla,Toledo,1370,1370,1.37
45161,Seseña,Toledo,27465,27465,27.465
45162,Sevilleja de la Jara,Toledo,649,649,0.649
45163,Sonseca,Toledo,11054,11054,11.054
45164,Sotillo de las Palomas,Toledo,193,193,0.193
45165,Talavera de la Reina,Toledo,83201,83201,83.201
45166,Tembleque,Toledo,1983,1983,1.983
45167,El Toboso,Toledo,1719,1719,1.719
45168,Toledo,Toledo,85254,85254,85.254
45169,Torralba de Oropesa,Toledo,190,190,0.19
45171,La Torre de Esteban Hambrán,Toledo,1702,1702,1.702
45170,Torrecilla de la Jara,Toledo,211,211,0.211
45172,Torrico,Toledo,698,698,0.698
45173,Torrijos,Toledo,13570,13570,13.57
45174,Totanés,Toledo,356,356,0.356
45175,Turleque,Toledo,738,738,0.738
45176,Ugena,Toledo,5631,5631,5.631
45177,Urda,Toledo,2424,2424,2.424
45179,Valdeverdeja,Toledo,548,548,0.548
45180,Valmojado,Toledo,4455,4455,4.455
45181,Velada,Toledo,2830,2830,2.83
45182,Las Ventas con Peña Aguilera,Toledo,1090,1090,1.09
45183,Las Ventas de Retamosa,Toledo,3709,3709,3.709
45184,Las Ventas de San Julián,Toledo,234,234,0.234
45186,La Villa de Don Fadrique,Toledo,3565,3565,3.565
45185,Villacañas,Toledo,9493,9493,9.493
45187,Villafranca de los Caballeros,Toledo,4868,4868,4.868
45188,Villaluenga de la Sagra,Toledo,4043,4043,4.043
45189,Villamiel de Toledo,Toledo,994,994,0.994
45190,Villaminaya,Toledo,523,523,0.523
45191,Villamuelas,Toledo,615,615,0.615
45192,Villanueva de Alcardete,Toledo,3111,3111,3.111
45193,Villanueva de Bogas,Toledo,698,698,0.698
45194,Villarejo de Montalbán,Toledo,73,73,0.073
45195,Villarrubia de Santiago,Toledo,2508,2508,2.508
45196,Villaseca de la Sagra,Toledo,1885,1885,1.885
45197,Villasequilla,Toledo,2597,2597,2.597
45198,Villatobas,Toledo,2567,2567,2.567
45199,El Viso de San Juan,Toledo,5252,5252,5.252
45200,Los Yébenes,Toledo,5800,5800,5.8
45201,Yeles,Toledo,5754,5754,5.754
45202,Yepes,Toledo,5351,5351,5.351
45203,Yuncler,Toledo,4322,4322,4.322
45204,Yunclillos,Toledo,791,791,0.791
45205,Yuncos,Toledo,11114,11114,11.114
46001,Ademuz,Valencia/València,1033,1033,1.033
46002,Ador,Valencia/València,1767,1767,1.767
46004,Agullent,Valencia/València,2368,2368,2.368
46042,Aielo de Malferit,Valencia/València,4569,4569,4.569
46043,Aielo de Rugat,Valencia/València,167,167,0.167
46005,Alaquàs,Valencia/València,29871,29871,29.871
46006,Albaida,Valencia/València,5962,5962,5.962
46007,Albal,Valencia/València,16671,16671,16.671
46008,Albalat de la Ribera,Valencia/València,3346,3346,3.346
46009,Albalat dels Sorells,Valencia/València,4123,4123,4.123
46010,Albalat dels Tarongers,Valencia/València,1340,1340,1.34
46011,Alberic,Valencia/València,10562,10562,10.562
46012,Alborache,Valencia/València,1296,1296,1.296
46013,Alboraia/Alboraya,Valencia/València,24946,24946,24.946
46014,Albuixech,Valencia/València,4152,4152,4.152
46016,Alcàntera de Xúquer,Valencia/València,1398,1398,1.398
46015,Alcàsser,Valencia/València,10280,10280,10.28
46018,Alcublas,Valencia/València,610,610,0.61
46020,L'Alcúdia de Crespins,Valencia/València,5139,5139,5.139
46019,L'Alcúdia,Valencia/València,12200,12200,12.2
46021,Aldaia,Valencia/València,32348,32348,32.348
46022,Alfafar,Valencia/València,21380,21380,21.38
46024,Alfara de la Baronia,Valencia/València,589,589,0.589
46025,Alfara del Patriarca,Valencia/València,3372,3372,3.372
46026,Alfarp,Valencia/València,1568,1568,1.568
46027,Alfarrasí,Valencia/València,1208,1208,1.208
46023,Alfauir,Valencia/València,468,468,0.468
46028,Algar de Palancia,Valencia/València,501,501,0.501
46029,Algemesí,Valencia/València,27308,27308,27.308
46030,Algímia d'Alfara,Valencia/València,1067,1067,1.067
46031,Alginet,Valencia/València,14054,14054,14.054
46032,Almàssera,Valencia/València,7479,7479,7.479
46033,Almiserà,Valencia/València,265,265,0.265
46034,Almoines,Valencia/València,2537,2537,2.537
46035,Almussafes,Valencia/València,8958,8958,8.958
46036,Alpuente,Valencia/València,661,661,0.661
46037,L'Alqueria de la Comtessa,Valencia/València,1488,1488,1.488
46017,Alzira,Valencia/València,45088,45088,45.088
46038,Andilla,Valencia/València,313,313,0.313
46039,Anna,Valencia/València,2626,2626,2.626
46040,Antella,Valencia/València,1133,1133,1.133
46041,Aras de los Olmos,Valencia/València,374,374,0.374
46003,Atzeneta d'Albaida,Valencia/València,1148,1148,1.148
46044,Ayora,Valencia/València,5237,5237,5.237
46046,Barx,Valencia/València,1343,1343,1.343
46045,Barxeta,Valencia/València,1595,1595,1.595
46047,Bèlgida,Valencia/València,655,655,0.655
46048,Bellreguard,Valencia/València,4616,4616,4.616
46049,Bellús,Valencia/València,302,302,0.302
46050,Benagéber,Valencia/València,183,183,0.183
46051,Benaguasil,Valencia/València,11437,11437,11.437
46052,Benavites,Valencia/València,650,650,0.65
46053,Beneixida,Valencia/València,639,639,0.639
